id,rownum,text,leaf,expanded,measureName,y122019,122019,y122022,122022,y122023,122023,y122024,122024,y122020,122020,y122021,122021,depth,parent_text,oblast,region,flatDic
741885,26707,Всего,false,false,,44657905000,846.0,101692212000,957.0,88235573000,994.0,96724698000,1031.0,80715095000,883.0,66173738000,920.0,0,,АКМОЛИНСКАЯ ОБЛАСТЬ,КОКШЕТАУ Г.А.,
447173,167246,"Сельское, лесное и рыбное хозяйство",false,False,,354232000,846.0,228603000,957.0,354187000,994.0,,,x,883.0,65955000,920.0,1,Всего,АКМОЛИНСКАЯ ОБЛАСТЬ,КОКШЕТАУ Г.А.,0
447174,167239,"Растениеводство и животноводство, охота и предоставление услуг в этих областях",false,False,,354232000,846.0,228603000,957.0,354187000,994.0,,,x,883.0,65955000,920.0,2,"Сельское, лесное и рыбное хозяйство",АКМОЛИНСКАЯ ОБЛАСТЬ,КОКШЕТАУ Г.А.,0
447175,167234,Выращивание одно- или двухлетних культур,false,False,,x,846.0,27157000,957.0,347658000,994.0,,,,,29470000,920.0,3,"Растениеводство и животноводство, охота и предоставление услуг в этих областях",АКМОЛИНСКАЯ ОБЛАСТЬ,КОКШЕТАУ Г.А.,0
447176,167229,"Выращивание зерновых (кроме риса), бобовых и масличных культур",false,False,,x,846.0,27157000,957.0,347658000,994.0,,,,,29470000,920.0,4,Выращивание одно- или двухлетних культур,АКМОЛИНСКАЯ ОБЛАСТЬ,КОКШЕТАУ Г.А.,0
3783380,167226,"Выращивание зерновых и зернобобовых культур, включая семеноводство",true,False,,x,846.0,27157000,957.0,347658000,994.0,,,,,29470000,920.0,5,"Выращивание зерновых (кроме риса), бобовых и масличных культур",АКМОЛИНСКАЯ ОБЛАСТЬ,КОКШЕТАУ Г.А.,0
447218,167217,Животноводство,false,False,,x,846.0,x,957.0,6529000,994.0,,,x,883.0,x,920.0,3,"Растениеводство и животноводство, охота и предоставление услуг в этих областях",АКМОЛИНСКАЯ ОБЛАСТЬ,КОКШЕТАУ Г.А.,0
447221,167214,Разведение прочего крупного рогатого скота и буйволов,false,False,,x,846.0,x,957.0,6529000,994.0,,,x,883.0,x,920.0,4,Животноводство,АКМОЛИНСКАЯ ОБЛАСТЬ,КОКШЕТАУ Г.А.,0
447222,167210,Разведение прочего крупного рогатого скота и буйволов,true,False,,x,846.0,x,957.0,6529000,994.0,,,x,883.0,x,920.0,5,Разведение прочего крупного рогатого скота и буйволов,АКМОЛИНСКАЯ ОБЛАСТЬ,КОКШЕТАУ Г.А.,0
447239,4651333,Смешанное сельское хозяйство,false,False,,,,x,957.0,,,,,,,,,3,"Растениеводство и животноводство, охота и предоставление услуг в этих областях",АКМОЛИНСКАЯ ОБЛАСТЬ,КОКШЕТАУ Г.А.,0
