id,text,leaf,measureName,y122020,122020,y122021,122021,y122019,122019,y122024,122024,y122023,122023,y122022,122022,depth,parent_text,oblast,region
447241,Смешанное сельское хозяйство,true,,7630000,883,,,714000,846,225961000,1031,39000000,994,106946000,957,5,Смешанное сельское хозяйство,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18683346,"Деятельность, способствующая выращиванию сельскохозяйственных культур и разведению животных и деятельность по обработке урожая",false,,52610000,883,8450000,920,52779000,846,47680000,1031,12936000,994,8850000,957,3,"Растениеводство и животноводство, охота и предоставление услуг в этих областях",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18683347,"Деятельность, способствующая растениеводству",false,,52610000,883,8450000,920,52779000,846,47680000,1031,12936000,994,8850000,957,4,"Деятельность, способствующая выращиванию сельскохозяйственных культур и разведению животных и деятельность по обработке урожая",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18683348,"Деятельность, способствующая растениеводству, кроме эксплуатации оросительных систем",true,,52610000,883,8450000,920,52779000,846,47680000,1031,12936000,994,8850000,957,5,"Деятельность, способствующая растениеводству",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448148,Строительство,false,,1067688000,883,295683000,920,223732000,846,818061000,1031,139686000,994,97361000,957,1,Всего,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18710963,Строительство зданий,false,,9494000,883,13758000,920,35527000,846,439401000,1031,18792000,994,x,957,2,Строительство,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18710964,Разработка строительных проектов,false,,4032000,883,13758000,920,21659000,846,41186000,1031,2964000,994,,,3,Строительство зданий,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18710965,Разработка строительных проектов,false,,4032000,883,13758000,920,21659000,846,41186000,1031,2964000,994,,,4,Разработка строительных проектов,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18710966,Разработка строительных проектов,true,,4032000,883,13758000,920,21659000,846,41186000,1031,2964000,994,,,5,Разработка строительных проектов,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18710967,Строительство жилых и нежилых зданий,false,,5462000,883,,,13868000,846,398215000,1031,15828000,994,x,957,3,Строительство зданий,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18710968,Строительство жилых и нежилых зданий,false,,5462000,883,,,13868000,846,398215000,1031,15828000,994,x,957,4,Строительство жилых и нежилых зданий,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18710969,Строительство жилых зданий,true,,5462000,883,,,,,379525000,1031,15828000,994,,,5,Строительство жилых и нежилых зданий,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18801543,"Строительство нежилых зданий, за исключением стационарных торговых объектов категорий 1, 2",true,,,,,,13868000,846,18690000,1031,,,x,957,5,Строительство жилых и нежилых зданий,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448157,Гражданское строительство,false,,1004810000,883,260507000,920,107356000,846,220785000,1031,112727000,994,67799000,957,2,Строительство,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448158,Строительство автомобильных и железных дорог,false,,655730000,883,136626000,920,107356000,846,174972000,1031,90880000,994,53325000,957,3,Гражданское строительство,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
