id,text,leaf,measureName,y122020,122020,y122021,122021,y122019,122019,y122024,122024,y122023,122023,y122022,122022,depth,parent_text,oblast,region
447268,Рыболовство и рыбоводство,false,,x,883,x,920,,,x,1031,,,,,2,"Сельское, лесное и рыбное хозяйство",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
447274,Рыбоводство,false,,x,883,x,920,,,x,1031,,,,,3,Рыболовство и рыбоводство,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
447277,Пресноводное рыбоводство,false,,x,883,x,920,,,x,1031,,,,,4,Рыбоводство,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
447278,Пресноводное рыбоводство,true,,x,883,x,920,,,x,1031,,,,,5,Пресноводное рыбоводство,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448148,Строительство,false,,2940981000,883,1092164000,920,489362000,846,1284483000,1031,1096379000,994,2971243000,957,1,Всего,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
18710963,Строительство зданий,false,,1558815000,883,112366000,920,55509000,846,722928000,1031,89920000,994,31323000,957,2,Строительство,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
18710967,Строительство жилых и нежилых зданий,false,,1558815000,883,112366000,920,55509000,846,722928000,1031,89920000,994,31323000,957,3,Строительство зданий,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
18710968,Строительство жилых и нежилых зданий,false,,1558815000,883,112366000,920,55509000,846,722928000,1031,89920000,994,31323000,957,4,Строительство жилых и нежилых зданий,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
18710969,Строительство жилых зданий,true,,,,23280000,920,54359000,846,131627000,1031,89920000,994,30911000,957,5,Строительство жилых и нежилых зданий,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
18801543,"Строительство нежилых зданий, за исключением стационарных торговых объектов категорий 1, 2",true,,1558815000,883,89086000,920,1150000,846,591301000,1031,,,x,957,5,Строительство жилых и нежилых зданий,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448157,Гражданское строительство,false,,1176042000,883,463441000,920,315782000,846,481382000,1031,930486000,994,2867505000,957,2,Строительство,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448158,Строительство автомобильных и железных дорог,false,,1175905000,883,463353000,920,315782000,846,369793000,1031,928992000,994,2851603000,957,3,Гражданское строительство,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
